Date,Open,High,Low,Close,Adj Close,Volume
2016-11-01,5.225000,5.264290,5.185710,5.185710,2.426688,59818
2016-11-03,5.193570,5.327140,5.107140,5.107140,2.389921,7764
2016-11-04,5.225000,5.303570,5.107140,5.130710,2.400951,1782
2016-11-07,5.287860,5.287860,5.028570,5.185710,2.426688,24436
2016-11-08,5.240710,5.358570,5.185710,5.303570,2.481842,45055
2016-11-09,5.217140,5.311430,5.217140,5.311430,2.485520,77127
2016-11-10,5.232860,5.335000,5.201430,5.327140,2.492872,17309
2016-11-11,5.327140,5.335000,5.225000,5.319290,2.489198,43273
2016-11-14,5.225000,5.327140,5.225000,5.327140,2.492872,1018
2016-11-16,5.327140,5.335000,5.264290,5.335000,2.496550,9418
2016-11-17,5.272140,5.335000,5.240710,5.319290,2.489198,11073
2016-11-18,5.225000,5.335000,5.225000,5.327140,2.492872,7127
2016-11-21,5.327140,5.335000,5.280000,5.335000,2.496550,26600
2016-11-22,5.295710,5.335000,5.295710,5.311430,2.485520,28636
2016-11-23,5.232860,5.335000,5.232860,5.295710,2.478164,4836
2016-11-24,5.303570,5.311430,5.264290,5.311430,2.485520,8655
2016-11-25,5.303570,5.335000,5.272140,5.335000,2.496550,18836
2016-11-28,5.311430,5.335000,5.272140,5.311430,2.485520,5218
2016-11-29,5.311430,5.335000,5.272140,5.335000,2.496550,13618
2016-11-30,5.335000,5.335000,5.272140,5.335000,2.496550,26091
2016-12-01,5.280000,5.280000,5.193570,5.264290,2.463460,54218
2016-12-02,5.303570,5.303570,5.225000,5.232860,2.448752,10818
2016-12-05,5.232860,5.287860,5.217140,5.217140,2.441396,17945
2016-12-06,5.217140,5.264290,5.201430,5.248570,2.456104,48618
2016-12-07,5.240710,5.295710,5.201430,5.295710,2.478164,89600
2016-12-08,5.295710,5.303570,5.256430,5.256430,2.459782,39073
2016-12-09,5.280000,5.335000,5.264290,5.311430,2.485520,106018
2016-12-12,5.366430,5.382140,5.295710,5.295710,2.478164,11200
2016-12-13,5.295710,5.342860,5.280000,5.342860,2.500228,13236
2016-12-14,5.382140,5.382140,5.272140,5.295710,2.478164,28255
2016-12-15,5.303570,5.319290,5.295710,5.319290,2.489198,16927
2016-12-16,5.335000,5.335000,5.280000,5.335000,2.496550,19855
2016-12-19,5.303570,5.335000,5.201430,5.335000,2.496550,51673
2016-12-20,5.327140,5.335000,5.248570,5.335000,2.496550,4200
2016-12-21,5.303570,5.303570,5.303570,5.303570,2.481842,10055
2016-12-22,5.280000,5.327140,5.264290,5.303570,2.481842,10436
2016-12-23,5.342860,5.366430,5.303570,5.303570,2.481842,1909
2016-12-26,5.358570,5.358570,5.256430,5.335000,2.496550,5600
2016-12-27,5.358570,5.358570,5.248570,5.335000,2.496550,3309
2016-12-28,5.335000,5.382140,5.295710,5.366430,2.511257,35255
2016-12-29,5.390000,5.390000,5.280000,5.382140,2.518609,11709
2017-01-02,5.374290,5.405710,5.327140,5.366430,2.511257,2418
2017-01-03,5.319290,5.366430,5.272140,5.303570,2.481842,41236
2017-01-04,5.374290,5.374290,5.295710,5.358570,2.507579,1273
2017-01-05,5.374290,5.390000,5.303570,5.382140,2.518609,44418
2017-01-06,5.287860,5.390000,5.280000,5.327140,2.492872,1655
2017-01-09,5.327140,5.342860,5.295710,5.342860,2.500228,16545
2017-01-10,5.350710,5.350710,5.303570,5.335000,2.496550,4455
2017-01-11,5.335000,5.335000,5.295710,5.295710,2.478164,33473
2017-01-12,5.327140,5.350710,5.303570,5.350710,2.503901,54982
2017-01-13,5.350710,5.350710,5.311430,5.311430,2.485520,7509
2017-01-16,5.358570,5.358570,5.319290,5.335000,2.496550,30545
2017-01-17,5.358570,5.374290,5.303570,5.358570,2.507579,13364
2017-01-18,5.366430,5.382140,5.366430,5.374290,2.514935,9036
2017-01-19,5.350710,5.374290,5.327140,5.374290,2.514935,7127
2017-01-20,5.382140,5.413570,5.335000,5.397860,2.525965,25964
2017-01-23,5.413570,5.413570,5.358570,5.358570,2.507579,24436
2017-01-24,5.358570,5.397860,5.350710,5.382140,2.518609,15782
2017-01-26,5.413570,5.413570,5.350710,5.405710,2.529639,101564
2017-01-27,5.413570,5.578570,5.413570,5.523570,2.584792,124473
2017-01-30,5.578570,5.578570,5.523570,5.539290,2.592148,25200
2017-01-31,5.555000,5.555000,5.460710,5.500000,2.573763,19727
2017-02-01,5.602140,5.775000,5.531430,5.578570,2.610530,26982
2017-02-02,5.578570,5.578570,5.445000,5.547140,2.595822,151709
2017-02-03,5.657140,5.657140,5.500000,5.539290,2.592148,104236
2017-02-06,5.641430,5.657140,5.617860,5.617860,2.628916,9927
2017-02-07,5.641430,5.641430,5.523570,5.578570,2.610530,56127
2017-02-08,5.578570,5.617860,5.476430,5.500000,2.573763,112255
2017-02-09,5.468570,5.500000,5.452860,5.452860,2.551703,26473
2017-02-10,5.507860,5.775000,5.507860,5.775000,2.702451,84764
